.
Order ID,Customer ID,id sales person,Order Date,id_order prioriry,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,id_ Product Container,Ship Date
44422,C741,1,13/04/2021,2,SKU1184,11,20.99,0.04,0.99,13,107,15/04/2021
8450,C278,1,13/04/2021,0,SKU269,24,54.48,0.02,0.99,13,103,15/04/2021
8450,C278,2,13/04/2021,0,SKU441,22,1.88,0.09,1.49,13,103,14/04/2021
51202,C377,1,13/04/2021,3,SKU566,4,5.78,0.06,7.64,13,103,15/04/2021
51202,C377,1,13/04/2021,3,SKU731,34,5.28,0.1,5.66,13,103,14/04/2021
38310,C345,1,14/04/2021,3,SKU315,4,3.48,0.08,49,13,101,17/04/2021
59905,C196,2,14/04/2021,3,SKU997,19,8.5,0.09,1.99,13,113,16/04/2021
59905,C196,2,14/04/2021,3,SKU569,6,7.4,0,1.71,13,107,16/04/2021
59905,C196,3,14/04/2021,3,SKU766,5,4.26,0.01,1.2,12,107,15/04/2021
52007,C018,1,14/04/2021,2,SKU524,25,2.88,0.1,0.5,13,103,14/04/2021
52007,C018,2,14/04/2021,2,SKU239,19,550.98,0.08,45.7,14,109,15/04/2021
56161,C248,3,14/04/2021,3,SKU1069,38,39.99,0.02,10.25,12,103,16/04/2021
43043,C005,3,14/04/2021,4,SKU298,4,225.04,0.07,11.79,13,111,16/04/2021
8609,C659,3,14/04/2021,4,SKU1196,4,20.99,0.04,2.5,13,107,15/04/2021
1344,C381,1,15/04/2021,1,SKU1208,15,65.99,0.06,5.26,13,103,22/04/2021
1344,C381,2,15/04/2021,1,SKU1223,18,155.99,0.01,8.99,13,103,19/04/2021
28871,C170,2,15/04/2021,3,SKU1012,10,5.02,0.08,5.14,13,113,15/04/2021
44071,C289,3,15/04/2021,0,SKU376,19,5.99,0.08,4.92,13,103,16/04/2021
44071,C289,2,15/04/2021,0,SKU1172,20,65.99,0,8.99,13,103,16/04/2021
1826,C731,1,15/04/2021,0,SKU564,5,4.98,0.09,4.75,13,103,16/04/2021
54183,C544,2,15/04/2021,4,SKU1043,32,82.99,0.02,5.5,12,103,17/04/2021
54183,C544,2,15/04/2021,4,SKU750,9,11.66,0.02,8.99,13,113,16/04/2021
20615,C082,3,15/04/2021,2,SKU598,29,4.76,0.02,3.01,12,107,16/04/2021
50982,C172,2,16/04/2021,3,SKU527,23,3.75,0.05,0.5,13,103,17/04/2021
21638,C732,3,16/04/2021,3,SKU688,13,30.98,0.03,8.74,13,103,17/04/2021
5028,C060,2,16/04/2021,3,SKU121,10,7.7,0.06,3.68,13,107,18/04/2021
25895,C122,1,17/04/2021,2,SKU392,37,19.35,0.09,12.79,13,103,20/04/2021
22688,C513,3,17/04/2021,2,SKU1142,40,65.99,0.1,5.63,13,103,18/04/2021
24098,C272,1,17/04/2021,4,SKU446,42,4.82,0.05,1.49,13,103,18/04/2021
24098,C272,3,17/04/2021,4,SKU578,10,7.64,0.05,5.83,13,107,19/04/2021
24098,C272,2,17/04/2021,4,SKU1223,32,155.99,0.02,8.99,13,103,18/04/2021
48742,C650,1,17/04/2021,0,SKU383,42,18.94,0.03,1.49,13,103,19/04/2021
21253,C378,1,17/04/2021,2,SKU470,5,83.93,0.04,19.99,13,103,18/04/2021
1221,C459,3,18/04/2021,0,SKU358,1,8.6,0.06,6.19,13,103,18/04/2021
1221,C459,3,18/04/2021,0,SKU391,11,896.99,0.03,19.99,13,103,20/04/2021
1221,C459,3,18/04/2021,0,SKU443,16,4.24,0.08,5.41,13,103,20/04/2021
35040,C346,2,18/04/2021,0,SKU897,44,10.9,0.03,7.46,13,103,21/04/2021
45476,C064,1,18/04/2021,4,SKU299,48,21.78,0.07,5.94,13,111,18/04/2021
832,C024,2,18/04/2021,1,SKU685,7,6.48,0.02,5.9,13,103,22/04/2021
32386,C159,1,18/04/2021,4,SKU1129,1,1938.02,0,13.99,13,111,20/04/2021
45315,C609,1,20/04/2021,2,SKU935,32,34.76,0.02,8.22,13,103,21/04/2021
8390,C261,1,21/04/2021,2,SKU1028,24,30.98,0.08,4,13,103,21/04/2021
5986,C282,3,21/04/2021,3,SKU268,48,120.98,0.08,3.99,13,103,21/04/2021
5986,C282,1,21/04/2021,3,SKU038,20,50.98,0.05,14.19,14,105,22/04/2021
5986,C282,3,21/04/2021,3,SKU1029,41,4.89,0.03,4.93,13,113,22/04/2021
5095,C458,2,21/04/2021,3,SKU1236,7,125.99,0.01,8.8,13,103,22/04/2021
59395,C125,3,22/04/2021,4,SKU617,20,48.04,0.06,7.23,12,103,24/04/2021
35104,C089,3,22/04/2021,3,SKU1024,1,29.99,0.04,5.5,13,103,25/04/2021
35104,C089,3,22/04/2021,3,SKU181,18,19.94,0,14.87,13,101,24/04/2021
57638,C162,3,22/04/2021,1,SKU573,49,11.48,0.07,5.43,13,103,24/04/2021
57638,C162,1,22/04/2021,1,SKU881,49,2.08,0.08,2.56,13,113,24/04/2021
39300,C259,2,22/04/2021,3,SKU282,9,4.06,0.01,6.89,13,103,24/04/2021
57638,C162,3,22/04/2021,1,SKU240,35,2021.85,0.09,29.1,14,109,27/04/2021
22183,C709,1,23/04/2021,2,SKU816,30,5.84,0.06,1,13,107,24/04/2021
45698,C361,3,23/04/2021,3,SKU417,40,172.99,0.1,19.99,13,103,25/04/2021
45698,C361,2,23/04/2021,3,SKU556,36,7.28,0.04,4.23,13,107,26/04/2021
51872,C704,3,23/04/2021,2,SKU078,10,238.4,0.09,24.49,13,101,24/04/2021
51872,C704,3,23/04/2021,2,SKU1201,11,85.99,0,1.25,12,113,25/04/2021
51872,C704,3,23/04/2021,2,SKU1247,37,155.99,0.06,3.9,13,103,26/04/2021
8033,C536,2,24/04/2021,3,SKU282,27,4.06,0.06,6.89,13,103,25/04/2021
12931,C243,2,24/04/2021,2,SKU890,11,59.76,0.02,9.71,13,103,25/04/2021
46368,C188,2,24/04/2021,3,SKU797,48,3.28,0,3.97,13,107,26/04/2021
25478,C379,2,24/04/2021,4,SKU1165,47,115.99,0.01,2.5,13,103,24/04/2021
25478,C379,2,24/04/2021,4,SKU853,50,6.08,0.09,1.82,13,107,26/04/2021
23172,C023,2,24/04/2021,1,SKU1135,13,96.45,0.07,13.99,13,111,29/04/2021
4805,C769,1,24/04/2021,0,SKU715,7,6.48,0.02,7.37,13,103,27/04/2021
29861,C098,3,25/04/2021,4,SKU507,11,3.08,0.03,0.99,13,103,26/04/2021
52999,C276,2,25/04/2021,0,SKU189,5,7.59,0.04,4,12,107,27/04/2021
52999,C276,1,25/04/2021,0,SKU557,39,9.11,0.05,2.15,13,107,27/04/2021
52999,C276,1,25/04/2021,0,SKU687,7,5.78,0.1,5.67,13,103,25/04/2021
16711,C369,1,25/04/2021,0,SKU849,3,1.14,0.1,0.7,13,107,27/04/2021
21573,C237,1,25/04/2021,4,SKU528,31,3.08,0.05,0.99,13,103,27/04/2021
21573,C237,2,25/04/2021,4,SKU102,7,9.48,0,3.72,13,113,27/04/2021
21573,C237,3,25/04/2021,4,SKU252,3,70.89,0.04,89.3,14,109,27/04/2021
12021,C727,2,25/04/2021,0,SKU1034,25,28.48,0.07,1.99,13,113,26/04/2021
3845,C712,2,25/04/2021,4,SKU314,9,363.25,0.09,19.99,13,103,25/04/2021
3845,C712,1,25/04/2021,4,SKU082,22,19.98,0.02,10.49,13,103,27/04/2021
3845,C712,3,25/04/2021,4,SKU122,15,8.34,0.09,0.96,13,107,26/04/2021
30310,C748,2,26/04/2021,2,SKU1236,21,125.99,0.1,8.8,13,103,28/04/2021
42246,C740,1,26/04/2021,0,SKU1041,40,77.51,0.07,4,13,103,27/04/2021
42246,C740,1,26/04/2021,0,SKU733,5,4.84,0.05,0.71,13,107,28/04/2021
48673,C605,2,26/04/2021,0,SKU905,36,15.31,0.03,8.78,13,103,27/04/2021
33159,C167,3,27/04/2021,2,SKU1184,3,20.99,0.01,0.99,13,107,29/04/2021
15329,C642,2,27/04/2021,3,SKU1066,34,29.89,0.04,1.99,12,113,27/04/2021
33378,C401,1,27/04/2021,3,SKU473,25,39.98,0.1,9.83,13,103,28/04/2021
13892,C286,3,27/04/2021,3,SKU1066,47,29.89,0,1.99,13,113,28/04/2021
26912,C578,1,27/04/2021,1,SKU1050,21,53.98,0.08,5.5,13,103,6/05/2021
26912,C578,3,27/04/2021,1,SKU1213,18,205.99,0.07,5.26,13,103,1/05/2021
46337,C477,1,27/04/2021,1,SKU790,34,1.76,0.06,0.7,13,107,2/05/2021
38498,C310,3,27/04/2021,4,SKU1065,30,115.79,0.07,1.99,13,113,29/04/2021
38498,C310,2,27/04/2021,4,SKU826,1,37.44,0.02,4.27,13,107,30/04/2021
33670,C542,1,27/04/2021,3,SKU789,50,4.13,0.03,1.23,13,107,29/04/2021
33670,C542,2,27/04/2021,3,SKU804,4,3.28,0.06,5,13,107,28/04/2021
26982,C174,2,28/04/2021,0,SKU660,37,55.48,0.05,14.3,12,103,29/04/2021
30405,C414,1,28/04/2021,1,SKU232,7,400.98,0.05,42.52,14,109,3/05/2021
21860,C451,2,28/04/2021,4,SKU189,9,7.59,0.06,4,12,107,29/04/2021
22497,C106,2,28/04/2021,2,SKU1114,37,90.97,0.04,28,14,105,29/04/2021
5767,C372,3,28/04/2021,3,SKU342,36,4.13,0.03,5.04,12,103,29/04/2021
5767,C372,1,28/04/2021,3,SKU1043,31,82.99,0.08,5.5,13,103,30/04/2021
34086,C559,2,29/04/2021,3,SKU1167,41,65.99,0.04,2.5,13,103,1/05/2021
2691,C740,3,29/04/2021,1,SKU002,14,260.98,0.1,41.91,14,109,8/05/2021
52519,C090,3,29/04/2021,3,SKU317,6,20.48,0.09,6.32,13,103,1/05/2021
24643,C079,1,29/04/2021,2,SKU1201,30,85.99,0,1.25,13,113,1/05/2021
36103,C565,3,29/04/2021,4,SKU184,10,4.82,0.01,5.72,13,113,1/05/2021
36103,C565,1,29/04/2021,4,SKU1191,45,35.99,0.03,0.99,13,113,1/05/2021
28742,C635,2,29/04/2021,1,SKU962,35,16.91,0.09,6.25,13,103,29/04/2021
28742,C635,2,29/04/2021,1,SKU233,7,376.13,0.04,85.63,14,109,6/05/2021
38279,C762,1,29/04/2021,2,SKU189,1,7.59,0.05,4,13,107,1/05/2021
134,C526,3,30/04/2021,0,SKU947,11,95.99,0.01,35,13,101,2/05/2021
644,C090,2,30/04/2021,4,SKU053,5,320.98,0.01,58.95,14,105,1/05/2021
9952,C492,1,1/05/2021,3,SKU936,47,167.27,0.01,35,12,101,3/05/2021
21410,C466,1,1/05/2021,4,SKU306,16,123.38,0.01,24.49,12,101,3/05/2021
3524,C576,1,2/05/2021,3,SKU558,21,18.97,0,9.03,13,103,3/05/2021
54339,C014,3,2/05/2021,1,SKU273,48,59.98,0.02,3.99,12,103,9/05/2021
54339,C014,2,2/05/2021,1,SKU1149,41,65.99,0.06,5.31,13,103,7/05/2021
40131,C428,1,2/05/2021,1,SKU583,24,9.06,0.06,9.86,13,103,2/05/2021
57093,C394,3,2/05/2021,1,SKU451,3,5.34,0.05,2.99,13,103,9/05/2021
57093,C394,2,2/05/2021,1,SKU898,47,15.42,0,5.41,13,103,9/05/2021
55749,C099,3,3/05/2021,4,SKU464,42,8.74,0.01,1.39,13,103,4/05/2021
18917,C716,1,3/05/2021,4,SKU438,14,2.08,0.08,1.49,13,103,5/05/2021
22951,C461,3,3/05/2021,2,SKU1240,24,65.99,0.1,8.99,13,103,3/05/2021
30375,C152,2,3/05/2021,1,SKU370,20,3.36,0.03,6.27,13,103,7/05/2021
51267,C176,2,3/05/2021,1,SKU008,46,100.98,0.08,35.84,14,109,8/05/2021
7488,C163,1,3/05/2021,4,SKU823,9,2.84,0.08,0.93,13,107,4/05/2021
8833,C576,3,4/05/2021,1,SKU894,40,80.98,0,35,13,101,8/05/2021
10471,C447,1,4/05/2021,4,SKU150,35,7.38,0.1,5.21,13,103,9/05/2021
10470,C319,2,4/05/2021,1,SKU263,40,44.01,0.02,3.5,12,103,6/05/2021
10470,C319,1,4/05/2021,1,SKU399,8,15.99,0.03,13.18,13,103,11/05/2021
10470,C319,1,4/05/2021,1,SKU1152,20,175.99,0.09,4.99,13,103,6/05/2021
49380,C383,1,4/05/2021,2,SKU1129,11,1938.02,0.02,13.99,13,111,6/05/2021
39652,C782,3,4/05/2021,1,SKU522,5,2.88,0.03,0.5,13,103,6/05/2021
39652,C782,2,4/05/2021,1,SKU1246,4,195.99,0.03,8.99,13,103,9/05/2021
53477,C405,2,5/05/2021,3,SKU031,32,95.95,0.01,74.35,14,105,7/05/2021
53477,C405,2,5/05/2021,3,SKU044,27,300.98,0.06,64.73,14,105,6/05/2021
53477,C405,1,5/05/2021,3,SKU580,36,37.94,0.06,5.08,13,107,7/05/2021
53477,C405,3,5/05/2021,3,SKU923,28,161.55,0.07,19.99,13,103,7/05/2021
48197,C054,3,5/05/2021,0,SKU100,32,40.97,0.07,14.45,13,101,7/05/2021
9409,C783,1,5/05/2021,4,SKU977,12,152.48,0.1,4,13,103,7/05/2021
16257,C316,1,5/05/2021,0,SKU498,16,5.98,0.03,2.5,13,103,6/05/2021
2023,C670,3,5/05/2021,1,SKU1020,4,73.98,0.09,12.14,13,103,5/05/2021
2023,C670,1,5/05/2021,1,SKU669,50,4.98,0.06,5.49,13,103,7/05/2021
22272,C253,3,6/05/2021,3,SKU977,37,152.48,0.1,4,13,103,8/05/2021
22272,C253,2,6/05/2021,3,SKU1014,30,35.41,0.08,1.99,13,113,8/05/2021
202196,C789,1,6/05/2021,1,SKU1059,46,99.99,0.04,19.99,13,103,10/05/2021
202196,C789,2,6/05/2021,1,SKU1138,2,20.99,0.01,4.81,13,111,6/05/2021
202196,C789,3,6/05/2021,1,SKU467,41,15.67,0.1,1.39,13,103,13/05/2021
202196,C789,3,6/05/2021,1,SKU849,31,1.14,0.07,0.7,13,107,11/05/2021
6785,C565,1,6/05/2021,2,SKU159,7,25.38,0.03,8.99,13,113,8/05/2021
27265,C152,1,6/05/2021,4,SKU1070,49,299.99,0.02,11.64,13,101,6/05/2021
27265,C152,3,6/05/2021,4,SKU481,36,162.93,0.05,19.99,12,103,7/05/2021
27265,C152,2,6/05/2021,4,SKU122,49,8.34,0.03,0.96,12,107,8/05/2021
8679,C653,1,6/05/2021,2,SKU557,46,9.11,0.01,2.15,13,107,7/05/2021
46977,C026,3,7/05/2021,2,SKU446,10,4.82,0.06,1.49,13,103,9/05/2021
46977,C026,2,7/05/2021,2,SKU1141,19,175.99,0.02,8.99,13,103,9/05/2021
30784,C764,3,7/05/2021,2,SKU011,10,70.98,0.06,26.74,14,109,9/05/2021
30784,C764,1,7/05/2021,2,SKU832,48,6.7,0.02,1.56,13,107,8/05/2021
58435,C062,2,7/05/2021,1,SKU350,11,22.38,0.01,15.1,13,103,9/05/2021
17862,C568,1,7/05/2021,0,SKU1044,1,20.97,0,6.5,13,103,8/05/2021
17862,C568,1,7/05/2021,0,SKU821,31,2.1,0.08,0.7,12,107,9/05/2021
130,C657,1,7/05/2021,3,SKU1090,3,150.98,0.05,13.99,12,111,9/05/2021
130,C657,1,7/05/2021,3,SKU558,29,18.97,0.02,9.03,13,103,8/05/2021
130,C657,1,7/05/2021,3,SKU925,23,9.71,0.05,9.45,13,103,10/05/2021
38437,C186,3,8/05/2021,4,SKU235,19,212.6,0.04,52.2,14,109,9/05/2021
38437,C186,1,8/05/2021,4,SKU787,17,3.28,0.08,2.31,13,107,9/05/2021
21510,C028,3,8/05/2021,3,SKU1064,16,22.24,0.04,1.99,12,113,8/05/2021
52673,C662,1,8/05/2021,2,SKU1141,14,175.99,0.07,8.99,13,103,9/05/2021
52673,C662,1,8/05/2021,2,SKU457,4,5.18,0.05,5.74,13,103,10/05/2021
25348,C666,2,9/05/2021,4,SKU281,6,56.96,0.08,13.22,13,103,11/05/2021
25348,C666,2,9/05/2021,4,SKU1192,7,55.99,0.09,1.25,13,113,11/05/2021
57058,C344,3,9/05/2021,2,SKU462,28,6.54,0,5.27,12,103,9/05/2021
57058,C344,1,9/05/2021,2,SKU1001,27,35.77,0.07,9.02,13,103,10/05/2021
13282,C659,3,9/05/2021,1,SKU987,22,34.98,0.09,7.53,13,103,14/05/2021
13282,C659,1,9/05/2021,1,SKU526,2,6.3,0.02,0.5,13,103,13/05/2021
5121,C622,1,10/05/2021,0,SKU1182,45,55.99,0.07,1.25,13,113,11/05/2021
26756,C308,1,10/05/2021,2,SKU1045,25,30.97,0.07,4,13,103,10/05/2021
26756,C308,3,10/05/2021,2,SKU623,40,6.48,0.09,6.22,13,103,12/05/2021
26756,C308,1,10/05/2021,2,SKU715,20,6.48,0.07,7.37,13,103,12/05/2021
7106,C699,1,10/05/2021,1,SKU395,8,14.27,0.05,7.27,13,103,12/05/2021
7106,C699,3,10/05/2021,1,SKU993,31,159.99,0.01,5.5,13,103,12/05/2021
7106,C699,1,10/05/2021,1,SKU922,36,27.75,0.01,19.99,13,103,12/05/2021
43493,C571,1,10/05/2021,3,SKU561,22,6.48,0.03,5.94,13,103,11/05/2021
43493,C571,2,10/05/2021,3,SKU591,14,4.98,0.05,4.7,13,103,12/05/2021
43493,C571,3,10/05/2021,3,SKU1195,37,55.99,0.1,5,13,113,13/05/2021
31393,C167,3,11/05/2021,4,SKU181,4,19.94,0.04,14.87,13,101,12/05/2021
31393,C167,3,11/05/2021,4,SKU865,31,3.68,0.09,1.32,13,107,13/05/2021
16454,C151,2,11/05/2021,2,SKU456,12,7.1,0.04,6.05,13,103,11/05/2021
15524,C391,2,11/05/2021,2,SKU876,27,5.68,0.03,3.6,13,113,12/05/2021
14851,C409,3,11/05/2021,0,SKU1071,6,599.99,0.08,24.49,13,101,12/05/2021
14851,C409,3,11/05/2021,0,SKU1252,26,65.99,0.08,8.99,13,103,13/05/2021
25733,C275,2,12/05/2021,1,SKU408,24,24.92,0.09,12.98,13,103,17/05/2021
52932,C398,3,12/05/2021,1,SKU714,3,6.48,0,6.6,13,103,17/05/2021
53024,C639,3,12/05/2021,0,SKU094,9,20.28,0.09,14.39,13,103,13/05/2021
53024,C639,2,12/05/2021,0,SKU1200,46,55.99,0.03,5,13,113,13/05/2021
10688,C184,3,12/05/2021,2,SKU130,14,41.47,0.05,34.2,13,107,13/05/2021
56672,C172,3,12/05/2021,3,SKU768,34,36.55,0.1,13.89,13,107,13/05/2021
56672,C172,2,12/05/2021,3,SKU220,8,85.29,0.02,60,14,105,14/05/2021
56672,C172,1,12/05/2021,3,SKU1240,45,65.99,0.1,8.99,13,103,14/05/2021
30886,C465,2,12/05/2021,1,SKU919,28,193.17,0.02,19.99,13,103,17/05/2021
50403,C426,2,12/05/2021,0,SKU545,22,6.98,0.08,1.6,13,107,13/05/2021
50403,C426,1,12/05/2021,0,SKU456,38,7.1,0.05,6.05,13,103,14/05/2021
4069,C322,1,12/05/2021,2,SKU719,8,6.48,0.08,6.74,13,103,14/05/2021
4069,C322,2,12/05/2021,2,SKU811,47,2.78,0.1,1.34,12,107,12/05/2021
4069,C322,2,12/05/2021,2,SKU856,30,2.62,0.05,0.8,13,107,15/05/2021
36644,C240,1,13/05/2021,3,SKU1058,24,99.99,0.06,19.99,13,103,14/05/2021
58853,C276,1,13/05/2021,4,SKU046,27,200.98,0.09,23.76,14,105,14/05/2021
11011,C293,2,13/05/2021,3,SKU464,36,8.74,0.1,8.29,13,103,14/05/2021
15399,C084,3,13/05/2021,4,SKU1245,46,65.99,0.04,4.99,12,103,14/05/2021
17698,C529,1,13/05/2021,3,SKU1172,22,65.99,0.1,8.99,13,103,15/05/2021
17698,C529,3,13/05/2021,3,SKU437,40,15.28,0.04,10.91,13,103,14/05/2021
11011,C293,3,13/05/2021,3,SKU537,36,7.31,0.1,0.49,13,103,14/05/2021
15399,C084,3,13/05/2021,4,SKU035,7,284.98,0.01,69.55,14,105,15/05/2021
17698,C529,2,13/05/2021,3,SKU263,43,44.01,0.08,3.5,13,103,15/05/2021
15399,C084,2,13/05/2021,4,SKU1258,38,125.99,0.02,4.2,13,103,15/05/2021
11011,C293,1,13/05/2021,3,SKU001,33,240.98,0.04,60.2,14,109,15/05/2021
8130,C664,1,13/05/2021,4,SKU342,15,4.13,0.03,5.04,13,103,15/05/2021
47014,C523,2,13/05/2021,4,SKU049,33,25.98,0.08,14.36,14,105,15/05/2021
39365,C186,2,14/05/2021,3,SKU1066,32,29.89,0.1,1.99,12,113,17/05/2021
16359,C311,3,14/05/2021,4,SKU477,39,35.89,0.06,14.72,13,103,15/05/2021
16359,C311,2,14/05/2021,4,SKU771,8,3.34,0,7.49,13,107,14/05/2021
16039,C538,1,16/05/2021,3,SKU1036,3,43.98,0.1,1.99,13,113,17/05/2021
58145,C199,2,16/05/2021,2,SKU128,33,5.84,0,1.2,12,111,16/05/2021
59425,C306,3,17/05/2021,2,SKU1043,24,83.1,0,6.13,13,103,19/05/2021
59425,C306,2,17/05/2021,2,SKU580,46,37.94,0.04,5.08,13,107,20/05/2021
53667,C714,2,17/05/2021,2,SKU370,33,3.36,0.08,6.27,13,103,19/05/2021
53667,C714,1,17/05/2021,2,SKU1194,16,35.99,0.09,1.1,13,103,19/05/2021
39168,C561,3,17/05/2021,3,SKU448,22,37.7,0.07,2.99,13,103,20/05/2021
39168,C561,3,17/05/2021,3,SKU584,50,19.98,0,8.68,13,103,19/05/2021
39168,C561,1,17/05/2021,3,SKU829,30,10.48,0.06,2.89,13,113,19/05/2021
13572,C618,1,17/05/2021,4,SKU1012,7,5.02,0.07,5.14,13,113,18/05/2021
57602,C620,2,17/05/2021,1,SKU509,43,2.88,0.02,0.5,13,103,26/05/2021
53120,C166,1,17/05/2021,0,SKU611,5,4.76,0.09,0.88,13,107,19/05/2021
1701,C250,2,18/05/2021,3,SKU1019,49,40.98,0.01,1.99,13,113,20/05/2021
1701,C250,1,18/05/2021,3,SKU100,1,40.97,0.02,14.45,13,101,20/05/2021
54181,C245,1,18/05/2021,3,SKU1124,12,213.45,0.03,14.7,14,105,20/05/2021
9312,C717,1,18/05/2021,0,SKU049,43,25.98,0.05,14.36,14,105,19/05/2021
17447,C133,1,18/05/2021,1,SKU659,42,18.97,0.01,9.54,13,103,20/05/2021
20642,C200,2,19/05/2021,3,SKU523,32,4.13,0.02,0.5,13,103,20/05/2021
23681,C362,2,19/05/2021,3,SKU947,42,95.99,0,35,12,101,21/05/2021
20642,C200,3,19/05/2021,3,SKU967,47,20.98,0.02,45,14,105,19/05/2021
49029,C382,3,20/05/2021,3,SKU1205,49,195.99,0.06,3.99,12,103,22/05/2021
7841,C199,1,20/05/2021,0,SKU155,21,49.34,0.07,10.25,13,101,22/05/2021
7841,C199,1,20/05/2021,0,SKU096,17,10.06,0.01,2.06,13,107,22/05/2021
37350,C438,3,20/05/2021,4,SKU756,7,22.99,0.07,8.99,13,113,21/05/2021
1088,C555,2,20/05/2021,1,SKU1044,13,20.97,0.1,6.5,13,103,27/05/2021
14497,C726,2,20/05/2021,2,SKU673,34,5.78,0.02,7.96,13,103,23/05/2021
22563,C457,2,20/05/2021,4,SKU121,32,7.7,0.06,3.68,13,107,23/05/2021
38817,C782,2,20/05/2021,0,SKU1010,1,4.98,0.02,4.62,13,113,21/05/2021
37634,C105,1,21/05/2021,2,SKU939,32,12.21,0.07,4.81,13,103,22/05/2021
52290,C226,1,21/05/2021,1,SKU417,7,172.99,0.08,19.99,13,103,25/05/2021
52290,C226,3,21/05/2021,1,SKU1245,28,65.99,0.1,4.99,13,103,30/05/2021
30344,C179,1,21/05/2021,4,SKU1130,8,6783.02,0.09,24.49,13,101,23/05/2021
17701,C100,3,21/05/2021,4,SKU341,21,3.74,0.09,4.69,13,103,22/05/2021
18466,C218,2,21/05/2021,1,SKU466,25,11.09,0.09,5.25,13,103,30/05/2021
18466,C218,3,21/05/2021,1,SKU1086,24,120.97,0.08,7.11,12,111,21/05/2021
30343,C109,1,21/05/2021,4,SKU988,48,30.42,0,8.65,13,103,22/05/2021
30343,C109,3,21/05/2021,4,SKU504,28,4.91,0.08,0.5,13,103,23/05/2021
18757,C511,2,22/05/2021,1,SKU350,9,22.38,0.03,15.1,13,103,24/05/2021
18757,C511,3,22/05/2021,1,SKU442,5,5.94,0.02,9.92,13,103,27/05/2021
32608,C793,2,22/05/2021,3,SKU329,20,70.97,0.05,3.5,13,103,24/05/2021
18757,C511,1,22/05/2021,1,SKU545,43,6.98,0.01,1.6,12,107,29/05/2021
28294,C466,3,22/05/2021,3,SKU843,47,1.26,0,0.7,13,107,23/05/2021
38182,C625,1,22/05/2021,3,SKU953,45,64.65,0.07,35,13,101,22/05/2021
43523,C043,1,23/05/2021,2,SKU693,50,5.98,0.04,5.46,13,103,25/05/2021
13670,C059,3,23/05/2021,4,SKU520,27,3.69,0.04,0.5,12,103,26/05/2021
32100,C472,1,23/05/2021,2,SKU1019,29,40.98,0.08,1.99,13,113,25/05/2021
25447,C625,1,23/05/2021,0,SKU165,25,22.72,0.09,8.99,13,113,24/05/2021
25447,C625,3,23/05/2021,0,SKU247,18,296.18,0.03,54.12,14,109,26/05/2021
53285,C274,2,24/05/2021,4,SKU388,6,165.98,0.04,19.99,13,103,26/05/2021
35842,C730,1,24/05/2021,3,SKU503,18,2.88,0.03,0.99,13,103,26/05/2021
6693,C065,1,24/05/2021,4,SKU856,16,2.62,0.09,0.8,13,107,26/05/2021
36929,C030,2,25/05/2021,1,SKU274,45,80.98,0.04,4.5,13,103,25/05/2021
36929,C030,2,25/05/2021,1,SKU912,37,33.29,0,8.74,13,103,29/05/2021
20451,C091,2,25/05/2021,4,SKU575,6,8.95,0.1,2.01,13,107,27/05/2021
20451,C091,2,25/05/2021,4,SKU943,33,55.29,0.04,5.08,13,103,27/05/2021
20451,C091,2,25/05/2021,4,SKU239,17,550.98,0.1,45.7,14,109,27/05/2021
12804,C613,3,25/05/2021,2,SKU518,21,3.08,0,0.5,13,103,28/05/2021
12804,C613,2,25/05/2021,2,SKU842,50,1.81,0.08,0.75,13,107,27/05/2021
12804,C613,1,25/05/2021,2,SKU934,34,16.06,0.02,8.34,12,103,27/05/2021
17543,C771,2,25/05/2021,4,SKU633,1,6.48,0.09,9.54,13,103,25/05/2021
17543,C771,2,25/05/2021,4,SKU680,35,30.98,0.1,17.08,13,103,27/05/2021
17543,C771,1,25/05/2021,4,SKU1151,26,200.99,0.06,8.08,13,103,27/05/2021
11269,C323,3,26/05/2021,1,SKU1209,39,65.99,0.09,5.99,12,103,30/05/2021
11269,C323,1,26/05/2021,1,SKU515,49,4.91,0.04,0.5,13,103,2/06/2021
11269,C323,2,26/05/2021,1,SKU922,1,27.75,0.09,19.99,13,103,2/06/2021
59015,C034,1,26/05/2021,2,SKU997,32,8.5,0.09,1.99,13,113,27/05/2021
59015,C034,3,26/05/2021,2,SKU122,32,8.34,0.02,0.96,13,107,27/05/2021
59015,C034,2,26/05/2021,2,SKU620,32,48.91,0.02,5.81,13,103,28/05/2021
44768,C497,3,26/05/2021,0,SKU054,45,355.98,0.02,58.92,14,105,27/05/2021
55460,C591,3,26/05/2021,3,SKU288,49,41.71,0.06,4.5,13,103,28/05/2021
55460,C591,3,26/05/2021,3,SKU451,12,5.34,0.1,2.99,13,103,27/05/2021
26336,C082,1,26/05/2021,3,SKU1054,39,40.98,0.1,6.5,13,103,28/05/2021
26336,C082,1,26/05/2021,3,SKU914,45,62.18,0.04,12.78,13,103,27/05/2021
17216,C263,2,27/05/2021,2,SKU053,7,320.98,0.05,58.95,14,105,28/05/2021
3650,C224,1,27/05/2021,0,SKU356,36,3.58,0.04,5.47,12,103,29/05/2021
3650,C224,2,27/05/2021,0,SKU060,24,216.6,0.03,64.2,14,105,29/05/2021
40933,C362,2,27/05/2021,3,SKU745,37,2.52,0.06,4.28,13,107,28/05/2021
