;.
Order ID;Customer ID;id sales person;Order Date;id_order prioriry;SKU;Order Quantity;Unit Sell Price;Discount;Shipping Amount;Ship Mode;id_ Product Container;Ship Date
14114;C208;3;6/04/2018;Critical;SKU838;29;2,18;0,03;1,38;13;107;6/04/2018
42599;C022;2;6/04/2018;2;SKU003;31;300,98;0,04;54,92;14;109;7/04/2018
14114;C208;2;6/04/2018;Critical;SKU023;38;170,98;0,01;35,89;14;109;8/04/2018
14114;C208;3;6/04/2018;Critical;SKU106;41;5,77;0,05;5,92;13;101;6/04/2018
10851;C362;2;6/04/2018;3;SKU1159;14;45,99;0,02;4,99;12;103;7/04/2018
5921;C516;1;6/04/2018;1;SKU917;27;13,43;0,01;5,5;12;103;13/04/2018
14530;C770;1;6/04/2018;3;SKU916;17;89,83;0,06;35;13;101;8/04/2018
14530;C770;1;6/04/2018;3;SKU917;49;13,43;0,1;5,5;13;103;8/04/2018
14530;C770;3;6/04/2018;3;SKU1253;44;125,99;0,01;7,69;13;103;6/04/2018
35361;C176;1;6/04/2018;2;SKU558;40;18,97;0,09;9,03;12;103;7/04/2018
35361;C176;3;6/04/2018;2;SKU582;37;8,34;0;4,82;13;103;7/04/2018
8994;C161;1;7/04/2018;1;SKU1021;36;40,48;0,1;19,99;13;103;9/04/2018
3777;C156;1;7/04/2018;2;SKU158;14;17,67;0,06;8,99;12;113;8/04/2018
34432;C581;3;7/04/2018;0;SKU510;20;12,53;0,08;0,5;13;103;8/04/2018
34432;C581;1;7/04/2018;0;SKU929;3;178,47;0,02;19,99;13;103;8/04/2018
5509;C064;3;7/04/2018;1;SKU490;11;5,58;0,02;5,3;13;103;12/04/2018
5509;C064;2;7/04/2018;1;SKU131;21;40,89;0,03;18,98;13;103;14/04/2018
10277;C312;1;7/04/2018;2;SKU1208;36;65,99;0;5,26;13;103;8/04/2018
31171;C587;3;8/04/2018;0;SKU436;37;4,55;0,08;1,49;13;103;9/04/2018
12768;C440;2;8/04/2018;Critical;SKU276;34;42,98;0,01;4,62;12;103;10/04/2018
2722;C360;1;8/04/2018;1;SKU1057;46;40,97;0,06;1,99;13;113;12/04/2018
1189;C003;1;8/04/2018;Critical;SKU476;27;4,42;0;4,99;13;103;9/04/2018
13028;C723;3;8/04/2018;Critical;SKU652;39;35,44;0,05;5,09;13;103;9/04/2018
36838;C487;2;8/04/2018;1;SKU526;3;6,3;0,06;0,5;12;103;17/04/2018
39815;C658;2;9/04/2018;1;SKU1156;43;115,99;0,05;8,99;13;103;13/04/2018
40258;C536;3;9/04/2018;0;SKU301;31;14,81;0,05;13,32;13;103;11/04/2018
40258;C536;3;9/04/2018;0;SKU785;29;2,78;0,08;1,25;13;107;10/04/2018
8646;C260;3;9/04/2018;3;SKU310;8;4,48;0,03;49;13;101;11/04/2018
8646;C260;3;9/04/2018;3;SKU045;41;350,99;0,06;39;14;105;11/04/2018
8646;C260;1;9/04/2018;3;SKU1054;26;40,98;0,09;6,5;12;103;11/04/2018
8646;C260;2;9/04/2018;3;SKU257;29;349,45;0,09;60;14;105;10/04/2018
27491;C657;3;9/04/2018;0;SKU497;11;90,48;0,04;19,99;13;103;11/04/2018
27491;C657;1;9/04/2018;0;SKU110;36;9,77;0,02;6,02;13;101;10/04/2018
27491;C657;2;9/04/2018;0;SKU773;2;34,99;0,09;7,73;13;103;11/04/2018
11174;C280;1;9/04/2018;2;SKU1235;30;125,99;0,07;7,69;13;103;10/04/2018
45120;C262;3;9/04/2018;Critical;SKU1106;39;400,97;0,07;48,26;14;109;10/04/2018
58914;C023;2;9/04/2018;1;SKU992;46;2,12;0,07;1,99;13;113;11/04/2018
58914;C023;2;9/04/2018;1;SKU790;11;1,76;0,07;0,7;13;107;16/04/2018
20838;C696;3;10/04/2018;0;SKU801;5;3,28;0,05;3,97;13;107;11/04/2018
20838;C696;2;10/04/2018;0;SKU879;21;10,98;0,03;3,37;13;113;11/04/2018
27456;C245;2;10/04/2018;0;SKU324;29;328,14;0,05;91,05;14;105;11/04/2018
29219;C558;3;10/04/2018;0;SKU824;29;7,08;0,04;2,35;13;107;11/04/2018
43269;C348;2;10/04/2018;Critical;SKU620;16;48,91;0;5,81;13;103;12/04/2018
43269;C348;2;10/04/2018;Critical;SKU388;24;165,98;0,08;19,99;13;103;12/04/2018
51047;C257;3;10/04/2018;2;SKU193;28;1,76;0,02;4,86;12;103;11/04/2018
51047;C257;3;10/04/2018;2;SKU130;38;41,47;0,03;34,2;13;107;11/04/2018
19975;C262;2;10/04/2018;0;SKU295;33;11,7;0,08;6,96;13;101;13/04/2018
20519;C100;3;10/04/2018;3;SKU1082;7;15,99;0,03;11,28;13;101;11/04/2018
29284;C211;2;10/04/2018;2;SKU232;20;400,98;0,01;42,52;14;109;12/04/2018
36706;C098;2;11/04/2018;0;SKU354;47;20,98;0,1;1,49;13;103;13/04/2018
36706;C098;3;11/04/2018;0;SKU542;7;48,04;0,03;19,99;13;103;13/04/2018
56677;C660;3;11/04/2018;3;SKU092;35;12,22;0;2,85;13;113;12/04/2018
58279;C262;1;11/04/2018;2;SKU444;44;30,56;0,03;2,99;13;103;11/04/2018
55040;C207;2;12/04/2018;3;SKU956;8;35,51;0,05;6,31;13;103;14/04/2018
55040;C207;3;12/04/2018;3;SKU873;24;8,34;0,1;2,64;13;113;12/04/2018
55040;C207;3;12/04/2018;3;SKU382;34;8,04;0,03;8,94;13;103;14/04/2018
55040;C207;1;12/04/2018;3;SKU1096;2;2550,14;0,08;29,7;14;105;14/04/2018
9635;C036;3;13/04/2018;Critical;SKU441;1;1,88;0,05;1,49;13;103;15/04/2018
44448;C627;2;13/04/2018;Critical;SKU1016;28;33,98;0,02;1,99;13;113;15/04/2018
55046;C741;2;13/04/2018;Critical;SKU553;2;7,28;0,08;11,15;12;103;14/04/2018
32999;C210;3;14/04/2018;1;SKU008;14;100,98;0,09;35,84;14;109;19/04/2018
8422;C077;1;14/04/2018;2;SKU247;18;296,18;0,06;54,12;14;109;15/04/2018
8422;C077;1;14/04/2018;2;SKU976;33;29,1;0,01;4;12;103;16/04/2018
35041;C359;1;15/04/2018;0;SKU385;28;15,16;0,01;15,09;13;103;15/04/2018
33220;C128;3;15/04/2018;0;SKU329;49;70,97;0,09;3,5;13;103;15/04/2018
33220;C128;3;15/04/2018;0;SKU082;40;19,98;0,1;10,49;13;103;18/04/2018
58818;C347;2;15/04/2018;Critical;SKU1037;41;22,98;0,01;1,99;13;113;16/04/2018
58818;C347;3;15/04/2018;Critical;SKU059;20;226,67;0,1;28,16;14;105;17/04/2018
19584;C491;2;16/04/2018;Critical;SKU1096;6;2550,14;0,05;29,7;14;105;17/04/2018
96;C436;1;16/04/2018;3;SKU1233;37;125,99;0,01;8,99;13;103;18/04/2018
50337;C149;2;16/04/2018;0;SKU460;37;2,78;0;1,49;12;103;17/04/2018
50337;C149;2;16/04/2018;0;SKU1096;6;2550,14;0,1;29,7;14;105;18/04/2018
30407;C594;2;17/04/2018;1;SKU952;41;419,19;0,02;19,99;13;103;17/04/2018
2756;C230;1;17/04/2018;Critical;SKU990;25;55,94;0,06;4;13;103;18/04/2018
2756;C230;2;17/04/2018;Critical;SKU506;42;6,3;0,07;0,5;13;103;17/04/2018
11013;C662;3;17/04/2018;3;SKU1225;2;125,99;0,01;8,99;13;103;18/04/2018
54753;C161;1;18/04/2018;2;SKU1247;36;155,99;0,06;3,9;13;103;19/04/2018
11553;C416;2;18/04/2018;2;SKU926;28;52,99;0,1;19,99;12;103;19/04/2018
11553;C416;3;18/04/2018;2;SKU007;8;100,98;0,07;57,38;14;109;21/04/2018
11553;C416;3;18/04/2018;2;SKU1193;20;85,99;0,03;0,99;13;107;20/04/2018
8259;C610;1;18/04/2018;2;SKU047;25;89,99;0,09;42;14;105;18/04/2018
2817;C482;1;18/04/2018;2;SKU995;14;300,97;0,1;7,18;13;103;19/04/2018
2817;C482;1;18/04/2018;2;SKU211;40;39,89;0,06;3,04;13;107;20/04/2018
4674;C152;1;18/04/2018;Critical;SKU070;23;130,98;0,02;30;14;105;19/04/2018
994;C440;2;19/04/2018;1;SKU848;38;3,58;0,06;1,63;13;107;23/04/2018
48135;C508;2;19/04/2018;3;SKU1076;20;199,99;0,09;24,49;12;101;21/04/2018
59745;C018;2;19/04/2018;0;SKU387;36;525,98;0,09;19,99;13;103;21/04/2018
48135;C508;1;19/04/2018;3;SKU158;40;17,67;0,02;8,99;13;113;19/04/2018
30176;C031;3;19/04/2018;1;SKU126;30;79,52;0,01;48,2;13;101;26/04/2018
53798;C441;1;19/04/2018;1;SKU307;29;78,65;0;13,99;13;101;26/04/2018
53798;C441;2;19/04/2018;1;SKU042;41;122,99;0,08;70,2;14;105;24/04/2018
41474;C509;1;20/04/2018;0;SKU008;35;100,98;0;35,84;14;109;22/04/2018
41474;C509;2;20/04/2018;0;SKU1018;50;4,77;0,09;2,39;13;113;22/04/2018
49511;C277;1;20/04/2018;3;SKU475;35;3,69;0,03;2,5;12;103;20/04/2018
19367;C031;1;20/04/2018;3;SKU498;20;5,98;0,09;2,5;13;103;22/04/2018
44834;C055;2;20/04/2018;2;SKU732;13;19,98;0,1;5,77;12;103;20/04/2018
44834;C055;2;20/04/2018;2;SKU224;43;259,71;0,06;66,67;14;109;21/04/2018
28736;C466;3;21/04/2018;3;SKU622;26;40,99;0,06;17,48;13;103;21/04/2018
40997;C583;2;21/04/2018;1;SKU668;12;30,98;0,05;9,18;12;103;21/04/2018
40997;C583;3;21/04/2018;1;SKU756;37;22,99;0,05;8,99;13;113;28/04/2018
40997;C583;2;21/04/2018;1;SKU938;1;14,97;0,03;7,51;13;103;23/04/2018
40997;C583;1;21/04/2018;1;SKU235;33;212,6;0,04;110,2;14;109;25/04/2018
56807;C686;3;21/04/2018;3;SKU276;1;42,98;0,06;4,62;13;103;23/04/2018
35813;C771;1;21/04/2018;Critical;SKU314;21;363,25;0,05;19,99;12;103;21/04/2018
35813;C771;1;21/04/2018;Critical;SKU189;21;7,59;0,06;4;12;107;21/04/2018
17315;C405;3;22/04/2018;1;SKU605;29;5,43;0,07;0,95;13;107;26/04/2018
25927;C634;2;22/04/2018;2;SKU751;43;22,01;0,08;5,53;13;113;24/04/2018
25927;C634;2;22/04/2018;2;SKU888;14;29,74;0,02;6,64;13;103;22/04/2018
13056;C627;1;22/04/2018;0;SKU1025;33;100,98;0,05;7,18;13;103;24/04/2018
48257;C152;1;22/04/2018;1;SKU428;45;4,57;0,02;5,42;13;103;26/04/2018
9669;C155;1;22/04/2018;2;SKU899;18;15,42;0,04;10,68;12;103;23/04/2018
9665;C276;1;23/04/2018;1;SKU279;50;46,89;0,02;5,1;13;101;23/04/2018
9665;C276;2;23/04/2018;1;SKU030;19;140,98;0,05;36,09;14;109;25/04/2018
9665;C276;3;23/04/2018;1;SKU235;49;212,6;0,1;110,2;14;109;25/04/2018
3808;C485;3;23/04/2018;Critical;SKU500;2;2,89;0,08;0,49;13;103;23/04/2018
44517;C162;1;23/04/2018;2;SKU671;5;5,28;0,03;5,61;13;103;24/04/2018
50625;C287;3;23/04/2018;2;SKU524;10;2,88;0,08;0,5;13;103;24/04/2018
51943;C241;2;24/04/2018;3;SKU583;11;9,06;0,04;9,86;13;103;25/04/2018
51943;C241;1;24/04/2018;3;SKU395;13;14,27;0,04;7,27;13;103;25/04/2018
51943;C241;1;24/04/2018;3;SKU525;28;4,91;0,03;0,5;13;103;27/04/2018
24870;C377;3;24/04/2018;1;SKU1014;38;35,41;0,03;1,99;13;113;26/04/2018
24870;C377;1;24/04/2018;1;SKU933;45;142,86;0;19,99;13;103;3/05/2018
18336;C307;1;24/04/2018;0;SKU800;1;2,88;0;0,7;12;107;24/04/2018
55459;C453;3;25/04/2018;Critical;SKU700;5;22,84;0;8,18;13;103;27/04/2018
13606;C548;1;26/04/2018;0;SKU740;34;3,38;0,07;0,85;13;107;28/04/2018
34567;C430;1;26/04/2018;1;SKU041;18;180,98;0,03;26,2;14;105;30/04/2018
23042;C574;2;26/04/2018;2;SKU952;20;419,19;0,04;19,99;13;103;27/04/2018
11712;C574;2;26/04/2018;1;SKU796;9;4,28;0,06;0,94;13;107;28/04/2018
43330;C294;3;27/04/2018;0;SKU1172;40;65,99;0,03;8,99;13;103;28/04/2018
29380;C045;3;27/04/2018;0;SKU653;13;12,28;0,09;4,86;13;103;28/04/2018
14342;C219;1;27/04/2018;1;SKU995;38;300,97;0,09;7,18;13;103;27/04/2018
12642;C568;3;27/04/2018;Critical;SKU345;10;58,1;0,09;1,49;12;103;29/04/2018
12642;C568;1;27/04/2018;Critical;SKU1000;14;39,98;0,01;7,12;13;103;29/04/2018
28839;C053;1;28/04/2018;1;SKU771;30;3,34;0,06;7,49;12;107;30/04/2018
23524;C674;3;28/04/2018;3;SKU513;28;4,13;0,04;0,99;12;103;30/04/2018
23524;C674;2;28/04/2018;3;SKU660;46;55,48;0,06;14,3;13;103;30/04/2018
38501;C319;1;28/04/2018;Critical;SKU623;11;6,48;0,05;6,22;13;103;29/04/2018
54595;C268;3;28/04/2018;2;SKU873;30;8,34;0,02;2,64;13;113;30/04/2018
54595;C268;1;28/04/2018;2;SKU070;41;130,98;0,09;30;14;105;1/05/2018
44320;C668;3;29/04/2018;2;SKU253;49;154,13;0,1;69;13;101;30/04/2018
55940;C353;3;29/04/2018;0;SKU1025;29;100,98;0,03;7,18;13;103;30/04/2018
17669;C177;3;29/04/2018;3;SKU928;32;34,76;0,04;5,49;13;103;30/04/2018
4514;C795;2;29/04/2018;2;SKU1235;28;125,99;0,08;7,69;13;103;30/04/2018
45380;C144;1;30/04/2018;Critical;SKU1161;34;65,99;0,06;8,8;12;103;1/05/2018
45380;C144;3;30/04/2018;Critical;SKU1221;24;195,99;0;4,2;12;103;2/05/2018
41154;C649;1;30/04/2018;1;SKU807;43;21,98;0,02;2,87;13;113;2/05/2018
31364;C088;3;1/05/2018;0;SKU900;2;415,88;0,07;11,37;13;103;1/05/2018
15815;C551;1;1/05/2018;Critical;SKU378;43;11,7;0,01;5,63;13;103;3/05/2018
15815;C551;2;1/05/2018;Critical;SKU436;24;4,55;0,03;1,49;13;103;1/05/2018
13635;C625;2;1/05/2018;Critical;SKU643;28;4,98;0,06;7,44;13;103;2/05/2018
13635;C625;2;1/05/2018;Critical;SKU715;49;6,48;0,01;7,37;13;103;3/05/2018
10146;C280;1;1/05/2018;1;SKU172;19;34,23;0,1;5,02;13;103;6/05/2018
7431;C305;1;1/05/2018;2;SKU139;33;2,23;0,03;4,57;13;113;2/05/2018
39460;C713;1;2/05/2018;0;SKU456;25;7,1;0,09;6,05;13;103;4/05/2018
39460;C713;3;2/05/2018;0;SKU1211;19;125,99;0,02;2,5;13;103;3/05/2018
40998;C580;1;2/05/2018;2;SKU1066;43;29,89;0,05;1,99;13;113;3/05/2018
40998;C580;2;2/05/2018;2;SKU560;39;4;0,08;1,3;13;107;4/05/2018
59363;C029;2;2/05/2018;3;SKU686;24;6,68;0,06;5,2;13;103;2/05/2018
39141;C379;1;3/05/2018;1;SKU491;49;30,98;0,09;19,51;13;103;5/05/2018
39141;C379;1;3/05/2018;1;SKU155;47;49,34;0,03;10,25;13;101;5/05/2018
36224;C646;3;3/05/2018;2;SKU268;15;120,98;0,09;3,99;12;103;5/05/2018
6310;C425;3;3/05/2018;0;SKU087;27;8,09;0,08;7,96;13;103;4/05/2018
49607;C305;1;4/05/2018;2;SKU1255;6;205,99;0,06;8,99;13;103;5/05/2018
2853;C094;3;4/05/2018;3;SKU929;25;178,47;0,05;19,99;12;103;7/05/2018
4389;C786;2;4/05/2018;2;SKU435;35;5,34;0,07;5,63;13;103;6/05/2018
4389;C786;2;4/05/2018;2;SKU072;49;160,98;0,03;30;14;105;5/05/2018
4389;C786;3;4/05/2018;2;SKU1142;42;65,99;0,04;5,63;12;103;4/05/2018
1824;C078;1;4/05/2018;Critical;SKU077;39;276,2;0,06;24,49;13;101;5/05/2018
1824;C078;1;4/05/2018;Critical;SKU144;2;6,28;0,09;5,29;13;103;4/05/2018
962;C548;2;5/05/2018;1;SKU409;33;122,99;0,06;19,99;13;103;7/05/2018
962;C548;2;5/05/2018;1;SKU303;47;68,81;0,08;60;14;105;7/05/2018
38503;C524;2;5/05/2018;1;SKU268;47;120,98;0,04;3,99;13;103;5/05/2018
38503;C524;3;5/05/2018;1;SKU1195;10;55,99;0,02;5;13;113;5/05/2018
38503;C524;3;5/05/2018;1;SKU215;32;23,99;0,05;15,68;14;105;9/05/2018
27938;C578;3;5/05/2018;2;SKU668;40;30,98;0,05;9,18;13;103;5/05/2018
50850;C313;2;6/05/2018;Critical;SKU458;37;40,98;0;7,47;13;103;8/05/2018
50850;C313;1;6/05/2018;Critical;SKU230;2;417,4;0,02;75,23;14;109;7/05/2018
51873;C555;2;6/05/2018;3;SKU557;29;9,11;0,04;2,15;13;107;6/05/2018
1665;C393;2;7/05/2018;3;SKU1194;26;35,99;0,05;1,1;13;103;9/05/2018
41253;C716;3;7/05/2018;2;SKU995;5;300,97;0,07;7,18;13;103;9/05/2018
38756;C083;2;7/05/2018;Critical;SKU1252;43;65,99;0,09;8,99;12;103;9/05/2018
24452;C782;1;7/05/2018;3;SKU716;18;6,48;0,08;8,4;13;103;7/05/2018
1829;C764;1;7/05/2018;3;SKU460;48;2,78;0,07;1,49;13;103;8/05/2018
11426;C455;1;7/05/2018;2;SKU1031;19;16,48;0,01;1,99;13;113;8/05/2018
33696;C101;1;7/05/2018;3;SKU982;2;27,48;0,06;4;13;103;9/05/2018
17313;C686;3;7/05/2018;3;SKU611;27;4,76;0,07;0,88;12;107;9/05/2018
7364;C503;1;8/05/2018;3;SKU474;15;16,98;0,09;12,39;13;103;10/05/2018
55525;C473;3;8/05/2018;1;SKU995;1;300,97;0,06;7,18;13;103;8/05/2018
30759;C100;2;8/05/2018;0;SKU197;2;29,34;0,03;7,87;13;103;10/05/2018
4839;C667;1;9/05/2018;Critical;SKU727;24;6,48;0,05;8,73;13;103;9/05/2018
42631;C370;1;9/05/2018;3;SKU1053;41;6,48;0,05;2,74;13;113;9/05/2018
42631;C370;2;9/05/2018;3;SKU510;18;12,53;0,09;0,5;13;103;10/05/2018
42631;C370;3;9/05/2018;3;SKU666;44;6,68;0,06;5,41;13;103;10/05/2018
42631;C370;2;9/05/2018;3;SKU1212;22;65,99;0,08;8,99;12;103;11/05/2018
45218;C648;1;10/05/2018;1;SKU1053;49;6,48;0,08;2,74;13;113;12/05/2018
39908;C568;2;10/05/2018;1;SKU773;23;34,99;0,1;7,73;13;103;12/05/2018
49984;C679;1;11/05/2018;1;SKU375;14;3,8;0,02;1,49;13;103;15/05/2018
49984;C679;1;11/05/2018;1;SKU716;32;6,48;0,02;8,4;13;103;11/05/2018
56197;C567;2;11/05/2018;3;SKU141;11;1,74;0,09;4,08;12;113;13/05/2018
56197;C567;1;11/05/2018;3;SKU250;45;227,55;0,08;32,48;14;109;11/05/2018
23360;C383;3;11/05/2018;1;SKU467;30;15,67;0,01;1,39;12;103;11/05/2018
33317;C360;2;11/05/2018;3;SKU310;35;4,48;0,08;49;13;101;13/05/2018
33317;C360;1;11/05/2018;3;SKU429;18;2,16;0,03;6,05;13;103;12/05/2018
33317;C360;1;11/05/2018;3;SKU925;5;9,71;0,03;9,45;13;103;11/05/2018
33317;C360;1;11/05/2018;3;SKU1182;13;55,99;0,09;1,25;13;113;13/05/2018
1314;C416;1;12/05/2018;2;SKU608;4;9,27;0;4,39;13;107;14/05/2018
48772;C003;1;12/05/2018;2;SKU174;44;78,69;0,09;19,99;13;103;14/05/2018
48772;C003;2;12/05/2018;2;SKU717;11;6,48;0,01;7,86;13;103;13/05/2018
48772;C003;1;12/05/2018;2;SKU787;18;3,28;0,08;2,31;13;107;13/05/2018
48772;C003;1;12/05/2018;2;SKU805;12;3,28;0,05;4,2;13;107;13/05/2018
48772;C003;1;12/05/2018;2;SKU848;10;3,58;0,05;1,63;13;107;13/05/2018
27460;C279;3;12/05/2018;0;SKU079;7;128,24;0,08;12,65;13;101;13/05/2018
27460;C279;1;12/05/2018;0;SKU1005;31;5,98;0,04;4,38;13;113;14/05/2018
4647;C130;3;13/05/2018;2;SKU481;7;162,93;0,03;19,99;13;103;14/05/2018
4647;C130;3;13/05/2018;2;SKU483;6;11,58;0,01;5,72;13;103;15/05/2018
4647;C130;2;13/05/2018;2;SKU1200;33;55,99;0,01;5;13;113;14/05/2018
4647;C130;3;13/05/2018;2;SKU868;34;13,9;0,06;7,59;13;113;14/05/2018
36358;C241;3;13/05/2018;0;SKU988;28;30,42;0,06;8,65;13;103;15/05/2018
36358;C241;1;13/05/2018;0;SKU580;22;37,94;0,02;5,08;13;107;14/05/2018
13314;C307;3;13/05/2018;3;SKU856;34;2,62;0,08;0,8;12;107;15/05/2018
28097;C169;3;13/05/2018;2;SKU127;43;55,5;0;52,2;13;101;16/05/2018
36609;C100;3;14/05/2018;0;SKU669;8;4,98;0;5,49;13;103;16/05/2018
43553;C073;2;14/05/2018;0;SKU665;29;4,98;0,05;4,72;13;103;15/05/2018
10659;C205;2;14/05/2018;Critical;SKU671;40;5,28;0;5,61;13;103;14/05/2018
8132;C082;3;14/05/2018;1;SKU1029;46;4,89;0,08;4,93;12;113;14/05/2018
8132;C082;2;14/05/2018;1;SKU627;45;6,68;0,07;6,92;13;103;21/05/2018
30852;C032;1;14/05/2018;Critical;SKU1248;35;95,99;0,01;4,9;13;103;15/05/2018
10048;C708;2;15/05/2018;0;SKU1020;46;73,98;0,08;4;13;103;18/05/2018
10048;C708;3;15/05/2018;0;SKU865;21;3,68;0,02;1,32;13;107;17/05/2018
6656;C225;3;15/05/2018;Critical;SKU423;45;39,06;0,02;10,55;13;103;15/05/2018
6656;C225;3;15/05/2018;Critical;SKU448;50;37,7;0,1;2,99;13;103;16/05/2018
41793;C004;2;15/05/2018;3;SKU109;48;26,48;0,05;6,93;13;103;16/05/2018
18496;C453;3;15/05/2018;3;SKU981;30;30,98;0,01;6,5;13;103;16/05/2018
18496;C453;1;15/05/2018;3;SKU602;29;40,99;0,01;19,99;13;103;18/05/2018
8353;C107;1;15/05/2018;2;SKU1003;34;8,32;0,06;2,38;13;113;17/05/2018
8353;C107;1;15/05/2018;2;SKU802;16;2,94;0,08;0,96;13;107;17/05/2018
24358;C158;3;16/05/2018;Critical;SKU969;27;279,48;0,07;35;13;101;16/05/2018
263;C597;3;16/05/2018;3;SKU330;25;5,4;0,09;7,78;13;103;17/05/2018
13218;C786;1;16/05/2018;3;SKU426;18;28,53;0,03;1,49;13;103;17/05/2018
13218;C786;1;16/05/2018;3;SKU599;16;5,98;0,07;7,15;13;103;18/05/2018
21286;C230;1;16/05/2018;Critical;SKU300;17;14,42;0;6,75;12;101;17/05/2018
3553;C660;3;17/05/2018;2;SKU802;7;2,94;0,06;0,96;13;107;18/05/2018
59779;C710;2;17/05/2018;1;SKU055;30;113,98;0,04;30;14;105;24/05/2018
36131;C020;2;17/05/2018;3;SKU576;43;8,34;0,07;1,43;13;107;19/05/2018
36131;C020;1;17/05/2018;3;SKU626;26;4,98;0,09;6,07;13;103;18/05/2018
36131;C020;1;17/05/2018;3;SKU814;26;19,84;0,07;4,1;13;107;18/05/2018
59207;C733;1;18/05/2018;Critical;SKU242;42;280,98;0,02;81,98;14;109;18/05/2018
20614;C063;2;18/05/2018;0;SKU1020;47;73,98;0;12,14;12;103;20/05/2018
38341;C106;2;18/05/2018;2;SKU1187;38;20,99;0,09;0,99;13;107;18/05/2018
38341;C106;3;18/05/2018;2;SKU370;15;3,36;0,1;6,27;12;103;19/05/2018
38341;C106;3;18/05/2018;2;SKU653;5;12,28;0,07;4,86;13;103;20/05/2018
58147;C346;3;18/05/2018;3;SKU327;41;10,98;0,04;3,99;13;103;18/05/2018
59208;C657;1;18/05/2018;Critical;SKU855;3;2,98;0,09;1,58;13;107;19/05/2018
55909;C422;1;19/05/2018;1;SKU417;3;172,99;0,07;19,99;13;103;23/05/2018
55909;C422;1;19/05/2018;1;SKU917;2;13,43;0,03;5,5;13;103;26/05/2018
8930;C768;1;19/05/2018;2;SKU563;14;9,99;0,04;11,59;13;103;21/05/2018
5698;C450;3;20/05/2018;2;SKU317;15;20,48;0,09;6,32;13;103;21/05/2018
5698;C450;1;20/05/2018;2;SKU467;7;15,67;0,06;1,39;13;103;21/05/2018
20261;C246;2;20/05/2018;2;SKU414;25;31,74;0,09;12,62;12;103;20/05/2018
20261;C246;2;20/05/2018;2;SKU596;36;6,35;0,04;1,02;13;107;23/05/2018
20261;C246;2;20/05/2018;2;SKU1252;21;65,99;0,02;8,99;12;103;21/05/2018
20903;C256;2;20/05/2018;3;SKU008;4;100,98;0,04;35,84;14;109;21/05/2018
2725;C208;2;20/05/2018;0;SKU1155;39;65,99;0,01;8,99;12;103;21/05/2018
32355;C195;2;20/05/2018;0;SKU442;34;5,94;0,01;9,92;13;103;23/05/2018
32355;C195;1;20/05/2018;0;SKU730;50;6,48;0;5,11;13;103;22/05/2018
13735;C251;1;21/05/2018;2;SKU465;36;7,64;0,02;1,39;13;103;23/05/2018
38726;C276;3;21/05/2018;2;SKU377;44;2,08;0,04;1,49;13;103;23/05/2018
39040;C065;2;21/05/2018;Critical;SKU845;7;1,98;0,04;0,7;12;107;22/05/2018
25472;C092;2;21/05/2018;3;SKU577;40;4,98;0,03;0,8;13;107;22/05/2018
39040;C065;1;21/05/2018;Critical;SKU1195;26;55,99;0,03;5;13;113;22/05/2018
23170;C752;2;21/05/2018;0;SKU064;20;218,08;0,06;18,06;12;101;23/05/2018
31810;C471;1;21/05/2018;Critical;SKU188;46;7,28;0,03;7,98;13;107;21/05/2018
42949;C004;3;21/05/2018;0;SKU837;40;5;0,08;3,39;13;107;22/05/2018
42949;C004;1;21/05/2018;0;SKU1102;49;12,99;0,07;9,44;13;101;23/05/2018
28069;C185;1;21/05/2018;1;SKU552;1;5,18;0,02;2,04;12;107;26/05/2018
28069;C185;3;21/05/2018;1;SKU741;4;5,84;0,09;0,83;13;107;25/05/2018
46853;C274;3;22/05/2018;1;SKU996;22;256,99;0,03;11,25;13;103;22/05/2018
57666;C505;3;22/05/2018;0;SKU753;45;25,98;0,03;4,08;13;113;25/05/2018
57666;C505;1;22/05/2018;0;SKU966;44;20,98;0,1;53,03;14;105;22/05/2018
25509;C619;1;22/05/2018;Critical;SKU369;43;4,98;0,06;4,95;13;103;24/05/2018
834;C277;1;22/05/2018;2;SKU1108;15;115,99;0,01;56,14;14;105;23/05/2018
22818;C549;2;22/05/2018;Critical;SKU070;50;130,98;0,1;30;14;105;24/05/2018
22818;C549;1;22/05/2018;1;SKU979;19;19,98;0,08;4;13;103;26/05/2018
19431;C564;3;23/05/2018;0;SKU780;4;4,13;0,08;1,17;13;107;25/05/2018
55908;C764;1;23/05/2018;3;SKU455;44;42,8;0,03;2,99;13;103;24/05/2018
26758;C414;2;23/05/2018;0;SKU1041;46;77,51;0,09;4;12;103;25/05/2018
26758;C414;2;23/05/2018;0;SKU800;37;2,88;0;0,7;13;107;25/05/2018
10663;C261;3;23/05/2018;3;SKU516;40;2,61;0,07;0,5;13;103;23/05/2018
5760;C556;1;24/05/2018;0;SKU033;34;150,98;0,05;43,71;14;105;25/05/2018
12516;C789;1;24/05/2018;1;SKU1112;31;80,97;0,1;33,6;14;105;29/05/2018
12516;C789;2;24/05/2018;1;SKU730;22;6,48;0,02;5,11;13;103;28/05/2018
23205;C722;2;24/05/2018;3;SKU319;8;40,98;0,08;7,2;12;103;25/05/2018
23205;C722;3;24/05/2018;3;SKU1017;32;8,12;0,08;2,83;12;113;25/05/2018
23205;C722;1;24/05/2018;3;SKU222;26;262,11;0,02;62,74;14;109;25/05/2018
